quality,ts,
72877,19,14900312,
72937,19,18434740,
72943,19,20811094,
72949,19,19597709,
70855,19,18073907,
70849,19,19902240,
70861,19,18349583,
70873,19,15381927,
70885,19,17457448,
70879,19,17736042,
69199,19,15096615,
69193,19,16021615,
69205,19,14636145,
69217,19,16970469,
69223,19,17599427,
69229,19,17462343,
67657,19,16186667,
67669,19,16856458,
67663,19,18479896,
67681,19,18034896,
67693,19,18034271,
67687,19,18949479,
65809,19,17732708,
65815,19,15939531,
65821,19,19931198,
65833,19,17269739,
65839,19,22869687,
65845,19,22643021,
64105,19,20790469,
64117,19,16025625,
64111,19,18654114,
64129,19,18357500,
64135,19,16173542,
64141,19,18563594,
64153,19,19823125,
64165,19,18500104,
44953,19,16092969,
64159,19,26124375,
44959,19,18888802,
44965,19,18543282,
44977,19,19879011,
44989,19,16944948,
44983,19,18310104,
31681,19,15087448,
31693,19,30722344,
31687,19,33437864,
31705,19,16216563,
31711,19,16072083,
31717,19,24590105,
3697,19,15181093,
3703,19,14379270,
3709,19,14155312,
3715,19,16873958,
31741,19,17154062,
31747,19,17906614,
45019,19,18832344,
45013,19,21508958,
64195,19,19036406,
64189,19,20134115,
65869,19,18621875,
65875,19,18990781,
67717,19,18276094,
67723,19,19522656,
67141,19,14811042,
67147,19,18059114,
68677,19,17162343,
68683,19,22038750,
68701,19,18357708,
68707,19,20581614,
70237,19,16201563,
70243,19,15315416,
72469,19,17070885,
72475,19,16605625,
72499,19,17728854,
72493,19,19332709,
73747,19,17132187,
73741,19,20610052,
74821,19,19243021,
74827,19,19661198,
75979,19,16733229,
75973,19,19787657,
77107,19,16192135,
77101,19,18810729,
77095,19,14149167,
79045,19,18934427,
79051,19,17584792,
79039,19,16008333,
79075,19,16304479,
79069,19,16782709,
79063,19,15877969,
82207,19,16086458,
82213,19,15850782,
82219,19,18444167,
82303,19,15092760,
82315,19,15456927,
82309,19,16442240,
88855,19,15167031,
88861,19,17667344,
88867,19,17522240,
94735,19,18668802,
94747,19,18778438,
94741,19,19914896,
94759,19,15330781,
94765,19,15541719,
94771,19,17598646,
99877,19,16958750,
99883,19,16787344,
99871,19,19185833,
99895,19,19052188,
99901,19,19344843,
99907,19,17159635,
3823,19,17242813,
3829,19,15746979,
3835,19,18102709,
3847,19,19834896,
3853,19,18637760,
3859,19,20347604,
10807,19,17246875,
10813,19,19045000,
10819,19,16103854,
15487,19,16719792,
15493,19,15950938,
15499,19,16983854,
21271,19,15975052,
21277,19,16568698,
21283,19,17199010,
21295,19,17635417,
21307,19,22058593,
21301,19,25398958,
25207,19,19759792,
25213,19,18567187,
25219,19,16940261,
25237,19,14534375,
25243,19,15246459,
25231,19,18586407,
26143,19,15900625,
26155,19,18452188,
26149,19,20361407,
26167,19,15522969,
26173,19,14522552,
26893,19,16900105,
26887,19,17526146,
26911,19,17634010,
26917,19,17216823,
27583,19,13602188,
27589,19,15416511,
27613,19,16530261,
27607,19,19307031,
28327,19,14910469,
28333,19,17989531,
28357,19,17571145,
28351,19,19543438,
29605,19,18340625,
29611,19,17243385,
29599,19,19729479,
29647,19,18902396,
29653,19,17367760,
29659,19,17420782,
31819,19,17223646,
31813,19,19104063,
31843,19,15977865,
31837,19,18416458,
33283,19,15619167,
33277,19,16235521,
33883,19,16039271,
33877,19,18669167,
34501,19,16492344,
34507,19,16131042,
34525,19,14571302,
34531,19,16048177,
35461,19,16796458,
35467,19,15276458,
36181,19,16531615,
36187,19,16176927,
36853,19,17376302,
36859,19,17539271,
36883,19,19383646,
36877,19,29225052,
37645,19,14936094,
37651,19,14545261,
39067,19,14541615,
39061,19,16510261,
42253,19,19469375,
42259,19,19362135,
42283,19,18249271,
42277,19,20551198,
45061,19,17343594,
45067,19,14938802,
47173,19,17154583,
47179,19,15990521,
49525,19,18765313,
49531,19,17669375,
52549,19,15723490,
52555,19,16523073,
52573,19,28497396,
52579,19,31548802,
56845,19,29717187,
56851,19,32672031,
59773,19,19153698,
59779,19,18502760,
61237,19,20245573,
61243,19,19472292,
62341,19,19229011,
62347,19,17172708,
62365,19,17271875,
62371,19,18293594,
63277,19,14725468,
63283,19,14698282,
63355,19,17132292,
63349,19,19628438,
64261,19,18074792,
64267,19,17245573,
64339,19,15428907,
64333,19,18134791,
64363,19,14803021,
64357,19,16643229,
64453,19,16458646,
64459,19,16178958,
64525,19,15827708,
64531,19,18800313,
64597,19,16597448,
64603,19,16350260,
64693,19,21430260,
64699,19,21096406,
64813,19,17069583,
64819,19,18934167,
64933,19,19452188,
64939,19,17839584,
65077,19,16959010,
65083,19,15814792,
65221,19,17395000,
65227,19,18475313,
65941,19,15950052,
65947,19,14786875,
65965,19,14551979,
65971,19,17840416,
66085,19,15082292,
66091,19,16146042,
66181,19,18549062,
66187,19,20651250,
66325,19,17775104,
66331,19,16652239,
66349,19,14964062,
66355,19,20447344,
66445,19,16103958,
66451,19,14005417,
66565,19,17270520,
66571,19,18666511,
66685,19,17849011,
66691,19,16484167,
66709,19,17274844,
66715,19,19013594,
66703,19,17383698,
