quality,ts,
125391,17,16767239,
125501,17,16029375,
125511,17,21616823,
125661,17,19546927,
125671,17,18649740,
125781,17,16249896,
125791,17,15242604,
125901,17,18282136,
125911,17,16053646,
126021,17,16435209,
126031,17,17464844,
126141,17,16578802,
126151,17,16000156,
126301,17,16559479,
126311,17,17219063,
126421,17,17262969,
126431,17,20642552,
126471,17,13493490,
126461,17,16251562,
127261,17,18305313,
127271,17,13951927,
127381,17,17173906,
127391,17,18736875,
127501,17,15696927,
127511,17,15060052,
127621,17,19616354,
127631,17,17470469,
127741,17,13787864,
127751,17,15801458,
127861,17,15864219,
127871,17,15037187,
127981,17,14582552,
127991,17,13978490,
128101,17,15967500,
128111,17,16726198,
128261,17,15461146,
128271,17,19783802,
128381,17,16306302,
128391,17,15925989,
129541,17,17057657,
129551,17,18303802,
129661,17,16089219,
129671,17,15075833,
129781,17,16066511,
129791,17,15727343,
129901,17,14443646,
129911,17,14198594,
130021,17,16032136,
130031,17,16677083,
130301,17,16103490,
130311,17,15886719,
130621,17,15674791,
130631,17,17047396,
130941,17,20545781,
130951,17,17939687,
131261,17,15903385,
131271,17,15804635,
131621,17,17610989,
131631,17,17492968,
132951,17,17289531,
132941,17,20240938,
133341,17,16662239,
133351,17,18346927,
133661,17,16457864,
133671,17,18638958,
134061,17,18479114,
134071,17,18417813,
134421,17,20008854,
134431,17,18828750,
134461,17,17815000,
134471,17,19586094,
134781,17,19877604,
134791,17,16293281,
135141,17,16097448,
135151,17,20591145,
135461,17,17353333,
135471,17,17581354,
135821,17,20263750,
135831,17,15936250,
136341,17,15581979,
136351,17,16914375,
138221,17,19675104,
138231,17,18542032,
139021,17,17911614,
139031,17,17694896,
139661,17,19795989,
139671,17,18273698,
142981,17,15223542,
142991,17,15370573,
144341,17,19655677,
144351,17,18705313,
145181,17,15842396,
145191,17,16199218,
145301,17,19995886,
145311,17,17339687,
145461,17,14441980,
145471,17,15175937,
145581,17,18649792,
145591,17,18628229,
147261,17,17037812,
147271,17,16104011,
148501,17,16066615,
148511,17,14546875,
149821,17,18757552,
149831,17,14598177,
151581,17,17404219,
