slot, allocate quality, display quality,pose,delay, throughput, video size
403,3,3,(0 0 -2.3870697 -51.85913),0.0,0.0,0
404,3,3,(0 0 -2.405899 -51.632294),0.0,0.0,0
405,3,3,(0 0 -2.4247131 -51.405457),0.0,0.0,0
406,3,3,(0 0 -2.4155426 -51.187195),0.0,0.0,0
407,3,3,(0 0 -2.4063568 -50.968933),0.0,0.0,0
408,3,3,(0 0 -2.3688812 -50.63272),0.0,0.0,0
409,3,3,(0 0 -2.322937 -50.304153),0.0,0.0,0
410,3,3,(0 0 -2.295166 -49.957733),0.0,0.0,0
411,3,3,(0 0 -2.2674103 -49.611298),0.0,0.0,0
412,3,3,(0 0 -2.240631 -49.2686),0.0,0.0,0
413,3,3,(0 0 -2.2418518 -48.95294),0.0,0.0,0
414,3,3,(0 0 -2.2430725 -48.637283),0.0,0.0,0
415,3,3,(0 0 -2.2164612 -48.327972),0.0,0.0,0
416,3,3,(0 0 -2.1858215 -48.059143),0.0,0.0,0
417,3,3,(0 0 -2.155182 -47.79033),0.0,0.0,0
418,3,3,(0 0 -2.1279297 -47.564972),0.0,0.0,0
419,3,3,(0 0 -2.089569 -47.38336),0.0,0.0,0
420,3,3,(0 0 -2.0512238 -47.20175),0.0,0.0,0
421,3,3,(0 0 -2.0191193 -46.995697),0.0,0.0,0
