slot, allocate quality, display quality,pose,delay, throughput, video size
14846,6,6,(1135 105 -6.038666 -77.52929),2.722917,12.995538,36779
14847,6,6,(1140 105 -6.064728 -77.30982),10.622396,11.881706,127606
14848,6,6,(1140 105 -6.090805 -77.090355),3.653125,9.914021,37612
14849,6,6,(1140 105 -6.0650787 -76.542984),0.0,0.0,0
14850,6,6,(1140 105 -6.051941 -76.21237),13.831771,9.283097,129792
14851,6,6,(1140 105 -5.990616 -75.85821),4.710416,7.7303195,37809
14852,6,6,(1140 105 -5.9292755 -75.504036),0.0,0.0,0
14853,6,6,(1140 105 -5.9141235 -75.12044),0.0,0.0,0
14854,6,6,(1140 105 -5.8574524 -74.71736),0.0,0.0,0
14855,6,6,(1140 105 -5.8007965 -74.31428),0.0,0.0,0
14856,6,6,(1140 105 -5.792923 -74.00991),0.0,0.0,0
14857,6,6,(1140 105 -5.768997 -73.76216),0.0,0.0,0
14858,6,6,(1140 105 -5.7450714 -73.514404),0.0,0.0,0
14859,6,6,(1140 105 -5.663925 -73.06814),0.0,0.0,0
14860,6,6,(1140 105 -5.614502 -72.71466),0.0,0.0,0
14861,6,6,(1140 105 -5.5650787 -72.36118),0.0,0.0,0
14862,6,6,(1140 105 -5.455353 -71.92605),0.0,0.0,0
14863,6,6,(1140 105 -5.372162 -71.52742),0.0,0.0,0
14864,6,6,(1140 105 -5.2889557 -71.1288),0.0,0.0,0
14865,6,6,(1140 105 -5.2274933 -70.81253),0.0,0.0,0
14866,6,6,(1140 105 -5.186142 -70.536934),0.0,0.0,0
14867,6,6,(1140 105 -5.144806 -70.261345),0.0,0.0,0
14868,6,6,(1140 105 -5.1765594 -69.965416),0.0,0.0,0
14869,6,6,(1140 105 -5.205078 -69.77793),0.0,0.0,0
14870,6,6,(1140 105 -5.233597 -69.59045),0.0,0.0,0
14871,6,6,(1140 105 -5.228546 -69.44797),0.0,0.0,0
14872,6,6,(1140 105 -5.2394104 -69.24354),0.0,0.0,0
14873,6,6,(1140 105 -5.25029 -69.03911),0.0,0.0,0
14874,6,6,(1140 105 -5.1580048 -68.828606),0.0,0.0,0
14875,6,6,(1140 105 -5.111206 -68.55706),0.0,0.0,0
14876,6,6,(1140 105 -5.0644226 -68.28552),0.0,0.0,0
14877,6,6,(1140 105 -4.9956665 -67.99952),0.0,0.0,0
14878,6,6,(1145 105 -4.9375153 -67.6999),0.0,0.0,0
14879,6,6,(1145 105 -4.879364 -67.40027),0.0,0.0,0
14880,6,6,(1145 100 -4.8573 -67.1662),13.491667,9.41906,128469
14881,6,6,(1145 100 -4.8099823 -66.80671),3.426042,10.637664,37834
14882,6,6,(1150 100 -4.762665 -66.44721),16.148958,7.8477564,128129
14883,6,6,(1150 100 -4.668976 -66.05904),6.522396,12.510053,82989
14884,6,6,(1150 100 -4.618332 -65.6165),6.586458,5.590245,38217
14885,6,6,(1150 100 -4.567688 -65.17397),0.0,0.0,0
14886,6,6,(1155 100 -4.5279083 -64.71834),14.053125,9.250883,131399
14887,6,6,(1155 100 -4.5095825 -64.21133),3.057292,12.168723,38597
14888,6,6,(1155 95 -4.4912567 -63.704315),12.02448,10.293062,125158
14889,6,6,(1160 95 -4.438507 -63.266495),15.11875,8.227636,125783
14890,6,6,(1160 95 -4.420761 -62.57615),15.784896,7.8801346,125783
14891,6,6,(1160 95 -4.379669 -62.054153),0.0,0.0,0
14892,6,6,(1160 95 -4.376236 -61.376335),15.323958,8.125331,125908
14893,6,6,(1165 95 -4.3553314 -60.872055),3.465625,9.333919,33743
14894,6,6,(1165 95 -4.2715454 -60.350395),2.944271,10.987006,33743
14895,6,6,(1165 90 -4.187744 -59.828735),12.134375,10.273982,126063
14896,6,6,(1165 90 -4.1741486 -59.28076),5.213541,6.384399,34682
14897,6,6,(1170 90 -4.1529083 -58.63433),16.095835,7.721066,125677
14898,6,6,(1170 90 -4.1316833 -57.9879),3.351042,10.445241,36397
14899,6,6,(1170 90 -4.095001 -57.46437),0.0,0.0,0
14900,6,6,(1170 90 -4.0583344 -56.94085),0.0,0.0,0
14901,6,6,(1175 85 -4.0532227 -56.098663),16.441145,7.5291543,125184
14902,6,6,(1175 85 -4.0086823 -55.350754),20.03698,6.280651,127242
