quality,ts,
15,15210052,
15,18321980,
15,18240886,
15,18130313,
15,15931302,
15,19273125,
15,14874167,
15,18522031,
15,22406615,
15,18963594,
15,16539948,
15,14052188,
15,16780208,
15,14627969,
15,15986042,
15,14434740,
15,13506770,
15,16598282,
15,16393020,
15,16695677,
15,18292344,
15,16010312,
15,20773386,
15,14442083,
15,19496198,
15,15779792,
15,17267500,
15,16874271,
15,19365365,
15,14226146,
15,19088906,
15,15958072,
15,15783281,
15,22165677,
15,15620521,
15,14125365,
15,18573698,
15,14613386,
15,20221875,
15,16065625,
15,15569791,
15,14338333,
15,15399532,
15,13867812,
15,14577917,
15,18471250,
15,18661041,
15,15677032,
15,15301823,
15,19655937,
15,15447968,
15,15194063,
15,15445157,
15,16849896,
15,15071094,
15,15197448,
15,15517708,
15,15715573,
15,15271875,
15,15550209,
15,15485417,
15,17203541,
15,17661250,
15,14143490,
15,17550885,
15,15363854,
15,18085729,
15,21228281,
15,16061146,
15,21557709,
15,19255625,
15,17276875,
15,14803281,
15,16705729,
15,15412760,
15,16254427,
15,21413177,
15,13884740,
15,17015573,
15,17611563,
15,15681094,
15,14739375,
15,15784062,
15,15416979,
15,15929427,
15,15920417,
15,14400729,
15,23038698,
15,15280156,
15,20793281,
15,14383645,
15,14869896,
15,15001198,
15,14134740,
15,13824896,
15,15843229,
15,18203750,
15,14804479,
15,19165625,
15,13638438,
15,13755625,
15,14624532,
15,20287188,
15,16774166,
15,13641718,
15,13980000,
15,14612969,
15,15771563,
15,15047969,
15,17624010,
15,15736771,
15,15171146,
15,20542083,
15,14503854,
15,18199479,
15,21894791,
15,16034947,
15,16520729,
15,14884375,
15,17974219,
15,14494115,
15,20892240,
15,14729688,
15,14857187,
15,15986927,
15,18027292,
15,16167031,
15,21230521,
15,15275417,
15,17276667,
15,16000625,
15,16439636,
15,19859948,
15,14464635,
15,15797344,
15,17133698,
15,14301615,
15,15562865,
15,15969480,
15,14548125,
15,15299740,
15,15484271,
15,16146354,
15,24599114,
15,18075781,
15,15657656,
15,15359948,
15,14942240,
15,14581198,
15,14787968,
15,14566406,
15,15009896,
15,16192135,
15,14695000,
15,14105000,
15,21470104,
15,16634063,
15,14602135,
15,15366458,
15,16792969,
15,13983750,
15,19694323,
15,19349948,
15,22772187,
15,20629844,
15,16356562,
15,15225573,
15,17417552,
15,16643750,
15,15347344,
15,17626042,
15,14959427,
15,18769531,
15,15717448,
15,14351718,
15,18683489,
15,16759323,
15,20202916,
15,15645730,
15,16104011,
15,16554583,
15,15511094,
15,15084271,
15,16303645,
15,14913385,
15,14758698,
15,14427500,
15,13628750,
15,19039427,
15,15120833,
15,14931354,
15,14621667,
15,14533073,
15,13448698,
15,14488333,
15,13433385,
15,14889323,
15,14098750,
15,14650417,
15,16132031,
15,14243177,
15,14805625,
15,13347760,
15,16790833,
15,14605781,
15,14171198,
15,15331614,
15,19444427,
15,15206718,
15,16102188,
15,17519896,
15,15101458,
15,19614062,
15,15634635,
15,15112083,
15,14666667,
15,13566042,
15,16074271,
15,17016667,
15,16432656,
15,16471094,
15,21419271,
15,15126511,
15,14173230,
15,18705000,
15,16124062,
15,15282031,
15,14744531,
15,18018438,
15,15447448,
15,14465417,
15,15811250,
15,14795990,
15,18518959,
15,16336614,
15,15379948,
15,14744636,
15,15832083,
15,16813282,
15,14896927,
15,14170104,
15,21631928,
15,16831979,
15,15692865,
15,19865052,
15,15362761,
15,15795625,
15,16182604,
15,15355209,
15,14265937,
15,15870886,
15,15480052,
15,21262240,
15,16217396,
15,16126146,
15,14440573,
15,16428750,
15,14009062,
15,17212187,
15,22096041,
15,15682708,
15,15287813,
15,19788541,
15,15004166,
15,16175156,
15,15446406,
15,15094427,
15,14784739,
15,14050208,
15,16656667,
15,16022136,
15,14960000,
15,15521511,
15,14810729,
15,17703489,
15,16593334,
15,17362708,
15,14985417,
15,19843750,
15,18168854,
15,16162916,
15,14103229,
15,16511771,
15,19747239,
15,15407395,
15,15662604,
15,17201719,
15,15171510,
15,14954167,
15,13655417,
15,17414844,
15,18554114,
15,17026875,
15,16174427,
15,15071979,
15,17183229,
15,16948645,
15,13813125,
15,19227552,
15,17205000,
15,14712395,
15,15733802,
15,17512604,
15,14051719,
15,13995469,
15,14938385,
15,16116198,
15,14402292,
15,13611875,
15,14885990,
15,19481979,
15,18002865,
15,15249167,
15,14498281,
15,14709532,
15,14427709,
15,15527136,
15,15708958,
15,17905677,
15,14335885,
15,15176302,
15,14069532,
15,13758385,
15,16459114,
15,16524636,
15,17206980,
15,15136094,
15,16140885,
15,19495521,
15,15944688,
15,14359219,
15,16399427,
15,16250156,
15,22262240,
15,16559739,
15,16592813,
15,15025781,
15,21724792,
15,14030209,
15,22219115,
15,17765677,
15,18946927,
15,15398072,
15,14523645,
15,14463906,
15,16910937,
15,16174167,
15,16350573,
15,16526146,
15,14976093,
15,16747864,
15,20866198,
15,14919896,
15,14707344,
15,14516354,
15,15865989,
15,18011719,
15,19378333,
15,15742188,
15,18057656,
15,16299948,
15,19903385,
15,17472344,
15,20338698,
15,13323906,
15,14953959,
15,17504167,
15,16439218,
15,14375000,
15,14977916,
15,16270469,
15,13454480,
15,14698698,
15,15196511,
15,15266719,
15,20191459,
15,14880469,
15,15110208,
15,16848750,
15,19884531,
15,15111875,
15,18278646,
15,15743490,
15,18851719,
15,19489063,
15,15590468,
15,15832812,
15,18979010,
15,13739166,
15,15694948,
15,20339219,
15,21031354,
15,19940104,
15,14274479,
15,16188906,
15,15720365,
15,14302656,
15,15964687,
15,15173281,
15,15481458,
15,15710052,
15,16116823,
15,14889896,
15,17228385,
15,16332188,
15,15956510,
15,15663386,
15,15795313,
15,15720833,
15,15125313,
15,17503437,
15,15879010,
15,19270000,
15,18550156,
15,15264479,
15,14828490,
15,18594323,
15,15276563,
15,24025104,
15,17057813,
15,15828489,
15,14758490,
15,19909167,
15,15518229,
15,16211927,
15,14729896,
15,16696041,
15,16940834,
15,14682500,
15,16567709,
15,15806354,
15,14044844,
15,23556562,
15,16250573,
15,15221562,
15,17801510,
15,15490156,
15,19829167,
15,14590886,
15,16503646,
15,14232188,
15,15082865,
15,16866875,
15,19297032,
15,21845260,
15,18659948,
15,15876041,
15,14249427,
15,17525209,
15,17713334,
15,17498438,
15,19119427,
15,15045208,
15,20580990,
15,18213802,
15,14011094,
15,14683334,
15,14696875,
15,15744896,
15,15415260,
15,15798177,
15,16893229,
15,16802031,
15,14744167,
15,14935365,
15,14556667,
15,14363177,
15,15138489,
15,15903281,
15,15451823,
15,15087031,
15,17796354,
15,18532083,
15,13956823,
15,14985104,
15,15133698,
15,17157083,
15,14264635,
15,14066980,
15,20861250,
15,15267760,
15,15848177,
15,15000885,
15,15825208,
15,18696979,
15,16799635,
15,13469479,
15,17713803,
15,18425573,
15,13790000,
15,17080104,
15,14997031,
15,14570834,
15,15575000,
15,17212916,
15,14614687,
15,19648073,
15,17431511,
15,15220156,
15,15002552,
15,16473490,
15,19400468,
15,16646563,
15,16916510,
15,15032969,
15,14593229,
15,15024167,
15,15853854,
15,16085625,
15,15710261,
15,15349375,
15,15064740,
15,15622344,
15,14228281,
15,17378646,
15,14309948,
15,15929479,
15,19436979,
15,18186458,
15,15500573,
15,14128177,
15,20081042,
15,16011979,
15,18837500,
15,16391198,
15,14502500,
15,14304636,
15,14451979,
15,16263437,
15,13594583,
15,13578177,
15,16507864,
15,14106198,
15,16737657,
15,16307500,
15,17983073,
15,14562135,
15,19198802,
15,14583125,
15,18463906,
15,16882292,
15,15007917,
15,18081979,
15,20227344,
15,17633750,
15,15856511,
15,16131823,
15,15827083,
15,16520833,
15,15204687,
15,14728594,
15,15238073,
15,18908020,
15,15733698,
15,15938177,
15,15865521,
15,16029115,
15,17641198,
15,15956822,
15,18165208,
15,17196875,
15,14429844,
15,14963594,
15,21998125,
15,19269844,
15,16874010,
15,15270885,
15,15621459,
15,17479427,
15,14978281,
15,13758906,
15,19841198,
15,16077552,
15,15952031,
15,15472812,
15,15203230,
15,14608125,
15,15199688,
15,14648958,
15,16395365,
15,16237448,
15,14600729,
15,13380313,
15,14158906,
15,15316458,
15,22809896,
15,15400000,
15,15201615,
15,14257031,
15,14034427,
15,17103646,
15,16519063,
15,15593958,
15,13785625,
15,21204011,
15,15868750,
15,16764948,
15,14551302,
15,15930364,
15,18016511,
15,14508385,
15,15364843,
15,16094739,
15,15550104,
15,14959583,
15,16303177,
15,15430156,
15,14922240,
15,15921406,
15,14221979,
15,14734428,
15,19190364,
15,14671667,
15,15938645,
15,14832760,
15,16072917,
15,15096146,
15,16583437,
15,17621719,
15,15059844,
15,15809896,
15,16614948,
15,16566980,
15,15123750,
15,16663958,
15,16712031,
15,20974635,
15,16212291,
15,16551094,
15,19084583,
15,18552916,
15,15432240,
15,13986771,
15,14015052,
15,15186406,
15,14697708,
15,16648906,
15,14791354,
15,14342396,
15,14766198,
15,14603489,
15,16196667,
15,15658646,
15,16571250,
15,15977031,
15,15026823,
15,14916511,
15,15807187,
15,13706458,
15,15802240,
15,14994740,
15,24181146,
15,15263385,
15,15703125,
15,15349062,
15,14687344,
15,15447708,
15,15555104,
15,16006302,
15,15224584,
15,15376875,
15,15491406,
15,16940468,
15,16724740,
15,21356354,
15,14843906,
15,14645312,
15,14947135,
15,18758281,
15,15942084,
15,14868541,
15,14109375,
15,20653177,
15,13587136,
15,14140417,
15,14811354,
15,13215834,
15,14097344,
15,14559896,
15,20384895,
15,15133073,
15,15899062,
15,14573854,
15,14403907,
15,18095365,
15,15300989,
15,14003907,
15,15794219,
15,16089688,
15,15691042,
15,16249531,
15,15876511,
15,17352760,
15,17294636,
15,14237083,
15,16228333,
15,15807344,
15,15336771,
15,16469792,
15,17842760,
15,13742917,
15,14782500,
15,14643750,
15,17634792,
15,15555677,
15,16056406,
15,14359635,
15,14860573,
15,15532188,
15,14482187,
15,19366719,
15,17749271,
15,14235365,
15,19594531,
15,19415938,
15,16615105,
15,14084427,
15,15077188,
15,14362604,
15,15239479,
15,16541354,
15,18348906,
15,15296302,
15,14593594,
15,14039271,
15,16955625,
15,19549218,
15,15249062,
15,15749636,
15,14500781,
15,16324219,
15,16132396,
15,14901667,
15,15206198,
15,15500104,
15,14983020,
15,17100730,
15,15560781,
15,15082500,
15,15122448,
15,22479740,
15,20780000,
15,14199010,
15,15493177,
15,15404427,
15,15219219,
15,15923907,
15,15195104,
15,14419427,
15,17254635,
15,16045885,
15,17448438,
15,15069427,
15,15057917,
15,15011303,
15,13708594,
15,15777916,
15,15719896,
15,16138802,
15,16541042,
15,15625625,
15,15690156,
15,14854271,
15,18163541,
15,14910677,
15,19275156,
15,15435000,
15,14941562,
15,18777344,
15,16056146,
15,14626928,
15,14453645,
15,14485104,
15,14698594,
15,15991198,
15,17763750,
15,19552292,
15,16571927,
15,19839531,
15,15245104,
15,14450000,
15,14630781,
15,14730208,
15,22412813,
15,18754479,
15,16410468,
15,14477448,
15,14334115,
15,15483438,
15,16069166,
15,19863855,
15,17259948,
15,20720834,
15,18780417,
15,17600052,
15,19175312,
15,18763125,
15,15742136,
15,14954063,
15,14668958,
15,14892344,
15,19700052,
15,15690469,
15,20420313,
15,15124218,
15,14614115,
15,15617135,
15,15112448,
15,15890833,
15,16766615,
15,14405000,
15,13981354,
15,16816771,
15,14755365,
15,15678229,
15,18246198,
15,15236458,
15,14860833,
15,16572865,
15,16320938,
15,14838854,
15,18950208,
15,15726094,
15,17306094,
15,16079844,
15,15915677,
15,16506146,
15,14766354,
15,17995625,
15,16310260,
15,16897396,
15,20204011,
15,13994479,
15,23423750,
15,19453802,
15,18692239,
15,15249011,
15,17977083,
15,14115104,
15,15131407,
15,16997916,
15,15716146,
15,15741875,
15,18500468,
15,14875156,
15,14134011,
15,15456666,
15,15020157,
15,16157917,
15,15349323,
15,19177969,
15,14795156,
15,14819687,
15,15171302,
15,15432343,
15,14180990,
15,13620938,
15,15311511,
15,14063385,
15,15642657,
15,20647969,
15,13924219,
15,21607240,
15,16763958,
15,15336667,
15,15387240,
15,15201823,
15,19072188,
15,15808646,
15,14018177,
15,14850937,
15,13888385,
15,14905573,
15,17851250,
15,21796094,
15,16423750,
15,15731302,
15,15185573,
15,19300521,
15,14714583,
15,16494531,
15,15050052,
15,14464063,
15,15149166,
15,19608073,
15,20502292,
15,16869010,
15,15190312,
15,22447135,
15,17169896,
15,15951771,
15,18070937,
15,15722500,
15,14796666,
15,14352916,
15,16221302,
15,14839635,
15,14942656,
15,17036250,
15,15797604,
15,17786718,
15,14188385,
15,20138073,
15,17942604,
15,16540208,
15,14884323,
15,16539375,
15,15343177,
15,15340208,
15,22647135,
15,18672239,
15,17881563,
15,16238854,
15,15132969,
15,17319427,
15,14512708,
15,16325104,
15,13976666,
15,15399010,
15,15245469,
15,20570990,
15,18208959,
15,15003697,
15,14962657,
15,15730938,
15,15313698,
15,15835781,
15,14074896,
15,16474583,
15,15816406,
15,23071823,
15,15005313,
15,15162864,
15,15667708,
15,18331197,
15,13482135,
15,14510052,
15,14416458,
15,15103698,
15,14570104,
15,14701928,
15,15662552,
15,18063541,
15,15475261,
15,14383177,
15,13905938,
15,17347656,
15,16706875,
15,18091094,
15,15014636,
15,14262291,
15,16424792,
15,15897500,
15,14810520,
15,14234011,
15,16657604,
15,15285313,
15,15856667,
15,13892239,
15,14558333,
15,22977760,
15,14789219,
15,15867344,
15,18118906,
15,20678854,
15,15989375,
15,16460520,
15,14190000,
15,22021562,
15,17609115,
15,19499323,
15,15333229,
15,17798959,
15,17059115,
15,16355677,
15,19559792,
15,14002396,
15,14678698,
15,15250417,
15,14638803,
15,14715781,
15,14689114,
15,22808802,
15,15016094,
15,15546979,
15,16221406,
15,15528802,
15,19121614,
15,14624583,
15,15027969,
15,14713021,
15,15941615,
15,15199167,
15,16617136,
15,15065364,
15,17040885,
15,17496875,
15,14499375,
15,14805365,
15,16820937,
15,16374792,
15,17066927,
15,19139427,
15,14171979,
15,13477604,
15,14393802,
15,17190312,
15,14086979,
15,15918645,
15,14077761,
15,13820417,
15,15234739,
15,16387084,
15,17866718,
15,17134115,
15,23354063,
15,16760521,
15,16025000,
15,16021667,
15,17154948,
15,16000989,
15,16374948,
15,14436146,
15,18120000,
15,13669271,
15,15333437,
15,13945312,
15,14325573,
15,13401042,
15,19401771,
15,15902396,
15,14056198,
15,15861510,
15,15940678,
15,18922500,
15,18464427,
15,15178125,
15,15102761,
15,14344636,
15,14080052,
15,13924063,
15,13581771,
15,17617969,
15,19110990,
15,16467396,
15,13651303,
15,15984166,
15,15306354,
15,22532032,
15,17118594,
15,16714115,
15,18815208,
15,17024844,
15,16926615,
15,22510625,
15,18534271,
15,13653646,
15,14645573,
15,14192812,
15,17038958,
15,14947031,
15,15832291,
15,13998281,
15,20913907,
15,16639792,
15,14129896,
15,14621510,
15,15821459,
15,17450521,
15,14411302,
15,14776667,
15,17640468,
15,19655937,
15,15786406,
15,15752969,
15,14156042,
15,15333333,
15,15556458,
15,15293178,
15,15263125,
15,17027969,
15,15025573,
15,17242344,
15,16907343,
15,15068645,
15,14577343,
15,15415000,
15,15321979,
15,17738438,
15,15732917,
15,14244427,
15,17055261,
15,16611406,
15,13592240,
15,17565782,
15,17191562,
15,14437188,
15,13700938,
15,17615833,
15,15082187,
15,20103333,
15,16624011,
15,15879114,
15,16198385,
15,14379948,
15,15692657,
15,16212344,
15,17152916,
15,16624167,
15,14092552,
15,16564375,
15,15341927,
15,15558854,
15,18026094,
15,18656146,
15,15531666,
15,14412760,
15,15595625,
15,17515937,
15,18220416,
15,15287656,
15,16116771,
15,16821927,
15,17606615,
15,17716094,
15,16003281,
15,15598958,
15,16826145,
15,22200781,
15,15737187,
15,15440937,
15,17850990,
15,15143802,
15,15146510,
15,16663646,
15,14521250,
15,14985625,
15,14574010,
15,16709219,
15,19643334,
15,15958073,
15,13504010,
15,16443177,
15,16229792,
15,15134844,
15,17685364,
15,18367188,
15,15053073,
15,16419479,
15,14991615,
15,16591666,
15,16540937,
15,14010989,
15,20717240,
15,17936198,
15,14906094,
15,17108073,
15,16228646,
15,19829948,
15,16585260,
15,17863281,
15,16651927,
15,15297917,
15,16452657,
15,19683490,
15,15264115,
15,17860885,
15,15838854,
15,16335782,
15,14775261,
15,14718177,
15,20075364,
15,19799688,
15,18455468,
15,15615677,
15,14892604,
15,18755833,
15,14919166,
15,20994010,
15,15338490,
15,15670469,
15,20980105,
15,15310469,
15,15095104,
15,15674687,
15,14112448,
15,16091458,
15,15335937,
15,14468282,
15,16252396,
15,15196198,
15,16877657,
15,19864531,
15,17036041,
15,15043177,
15,16175104,
15,15857448,
15,16056719,
15,16612708,
15,15283959,
15,14925313,
15,17685104,
15,15877864,
15,16699687,
15,15187813,
15,20861458,
15,17090834,
15,16387864,
15,16952761,
15,14855313,
15,15012813,
15,17129844,
15,15252395,
15,14549427,
15,14368698,
15,13834010,
15,14835677,
15,16400261,
15,16147240,
15,13721198,
15,16400521,
15,15030625,
15,15323958,
15,17596459,
15,13417761,
15,14494583,
15,14726354,
15,16354115,
15,20561667,
15,18470938,
15,18613594,
15,18006041,
15,19443489,
15,20057813,
15,20215208,
15,16039844,
15,19416406,
15,16320781,
15,15877656,
15,14388229,
15,16988594,
15,15313073,
15,15113646,
15,15111302,
15,14490000,
15,19224479,
15,17653177,
15,14414896,
15,14151823,
15,22751302,
15,16116511,
15,16620468,
15,21594218,
15,16583125,
15,14581250,
15,19804896,
15,14564115,
15,16617188,
15,14781615,
15,14889323,
15,16134948,
15,13830885,
15,16821562,
15,16164636,
15,15236718,
15,15184740,
15,15528177,
15,15119687,
15,13805052,
15,16588073,
15,16105417,
15,14147969,
15,17845990,
15,17201562,
15,18590000,
15,14547916,
15,14310573,
15,14145833,
15,16546927,
15,16930156,
15,15844479,
15,16867396,
15,17293333,
15,17708542,
15,15254375,
15,16177969,
15,17116770,
15,16354740,
15,13950990,
15,15735938,
15,15934739,
15,16789115,
15,20210625,
15,15790886,
15,15866875,
15,17226042,
15,17871979,
15,17903802,
15,15474114,
15,13744427,
15,16284480,
15,14678333,
15,18349375,
15,15390677,
15,26468385,
15,18240469,
15,14165677,
15,18914844,
15,15371823,
15,14390417,
15,15692865,
15,16846979,
15,16065573,
15,19486771,
15,15284740,
15,15825157,
15,16056198,
15,15783385,
15,14442813,
15,15253750,
15,14380886,
15,15563802,
15,15448229,
15,14569636,
15,14283125,
15,16990364,
15,17220625,
15,18653802,
15,14146615,
15,15255989,
15,17610521,
15,17585052,
15,18830885,
15,16829167,
15,14877343,
15,14437917,
15,14222188,
15,14038230,
15,17614635,
15,15343593,
15,15806354,
15,20598854,
15,17225104,
15,16728229,
15,14310625,
15,18636875,
15,15786302,
15,15911198,
15,17466145,
15,15543229,
15,15962969,
15,15195885,
15,15849792,
15,16990886,
15,16369271,
15,14437083,
15,16185886,
15,15118542,
15,15747500,
15,18042344,
15,17681354,
15,15401510,
15,16653073,
15,14926979,
15,14339583,
15,14720885,
15,18081875,
15,15716302,
15,14600052,
15,16975573,
15,16135209,
15,18553229,
15,17292396,
15,15367448,
15,14817448,
15,19147344,
15,15334167,
15,14250885,
15,15573854,
15,18408698,
15,15823906,
15,14542031,
15,18402552,
15,20624167,
15,15811823,
15,15240052,
15,16113229,
15,18522396,
15,15707395,
15,14730729,
15,19128438,
15,15715521,
15,13875260,
15,14446563,
15,14859739,
15,23802031,
15,17383177,
15,17204896,
15,14994063,
15,13764063,
15,16092500,
15,16684479,
15,14541823,
15,15891719,
15,16056094,
15,14733594,
15,15399010,
15,14834843,
15,14531302,
15,17009584,
15,14520989,
15,16554791,
15,14873125,
15,13488802,
15,14553645,
15,16065990,
15,13792500,
15,15981667,
15,15896145,
15,16007031,
15,18866875,
15,20121146,
15,15322292,
15,17048750,
15,15903489,
15,19249428,
15,18695052,
15,17145000,
15,16277864,
15,15268542,
15,18751406,
15,17390000,
15,13976823,
15,18681615,
15,15030209,
15,23065573,
15,15296406,
15,14028177,
15,16012761,
15,14032552,
15,20380990,
15,15538802,
15,16082500,
15,18981406,
15,18659063,
15,16633750,
15,14396927,
15,16848229,
15,14372812,
15,16880573,
15,15544740,
15,18037292,
15,15006927,
15,14417760,
15,14882240,
15,21966770,
15,15630573,
15,16356875,
15,21182240,
15,14116718,
15,17201094,
15,15570260,
15,15905364,
15,17627813,
15,18758489,
15,16187083,
15,21622760,
15,20428281,
15,14344792,
15,14398177,
15,16328073,
15,19088958,
15,18034791,
15,15584948,
15,15307188,
15,18770938,
15,20028385,
15,16291406,
15,17425573,
15,16924792,
15,14981979,
15,19882604,
15,15448958,
15,21123698,
15,22706615,
15,14837761,
15,14632604,
15,16989531,
15,22079687,
15,15343594,
15,16397396,
15,17410104,
15,15214011,
15,14250886,
15,16032500,
15,15186146,
15,14675781,
15,16912865,
15,19266042,
15,16925209,
15,14717813,
15,14443958,
15,16429843,
15,15392292,
15,16831093,
15,18025104,
15,15887865,
15,14975156,
15,16292188,
15,16210104,
15,15688073,
15,14606511,
15,16756354,
15,14449896,
15,15560989,
15,13890521,
15,14356823,
15,16860730,
15,15197969,
15,15134219,
15,16511980,
15,14099011,
15,17849479,
15,16742969,
15,15542447,
15,15117396,
15,14815625,
15,19685209,
15,16127187,
15,15340834,
15,20358698,
15,16045781,
15,17126875,
15,15653958,
15,20870208,
15,15153334,
15,15353437,
15,14794583,
15,15789375,
15,15858958,
15,16904635,
15,16074531,
15,14758594,
15,15092709,
15,14346563,
15,18751093,
15,16810364,
15,15090990,
15,15659115,
15,14569480,
15,17055260,
15,14473542,
15,21089323,
15,16925729,
15,14723750,
15,18754479,
15,20972865,
15,15294792,
15,15542656,
15,16672761,
15,14977188,
15,15332396,
15,16111875,
15,15039010,
15,15060312,
15,16268542,
15,16825833,
15,14080886,
15,19607812,
15,14975469,
15,14816667,
15,14880417,
15,16359739,
15,16862917,
15,14469740,
15,17410000,
15,15283281,
15,15014219,
15,14406770,
15,16154687,
15,15080677,
15,18945677,
15,15944010,
15,15080937,
15,20523437,
15,17133281,
15,14839583,
15,17175781,
15,14818750,
15,14706145,
15,15754427,
15,14697239,
15,14379062,
15,17626927,
15,16427291,
15,15935938,
15,16976250,
15,15997812,
15,15831875,
15,17840417,
15,16245312,
15,16827864,
15,14507761,
15,14801250,
15,16035052,
15,16608542,
15,14644427,
15,14446823,
15,13725573,
15,16423281,
15,14444427,
15,16768854,
15,18324115,
15,14134167,
15,15043907,
15,14443854,
15,16859791,
15,14947031,
15,14872708,
15,15257552,
15,15489323,
15,15203021,
15,15273333,
15,18187500,
15,16546354,
15,15172552,
15,16647083,
15,14910677,
15,15477135,
15,17753750,
15,14595625,
15,15131041,
15,17484375,
15,14807760,
15,14900000,
15,16235729,
15,14492239,
15,16141407,
15,15104166,
15,16622604,
15,14595000,
15,17622448,
15,15606146,
15,19444114,
15,18278072,
15,15517396,
15,14250000,
15,17779271,
15,15941562,
15,15826094,
15,14424427,
15,21063125,
15,16777552,
15,16049635,
15,16962552,
15,15510312,
15,17248802,
15,15859688,
15,15114740,
15,15385052,
15,17047812,
15,17922761,
15,14061094,
15,14400938,
15,14055573,
15,14679583,
15,22048281,
15,16188542,
15,16111042,
15,16225469,
15,19759115,
15,17798959,
15,15949010,
15,14269218,
15,14837084,
15,18900104,
15,18775573,
15,16317761,
15,14677344,
15,15235313,
15,14792135,
15,21483489,
15,19233594,
15,18857917,
15,15808750,
15,14638385,
15,13869427,
15,15355208,
15,20503802,
15,16679323,
15,15703594,
15,14032969,
15,19413385,
15,16638854,
15,14150885,
15,18935469,
15,16306198,
15,14360052,
15,14731615,
15,14191302,
15,15299531,
15,14228854,
15,15721302,
15,17136407,
15,15403125,
15,15293541,
15,21691198,
15,15203542,
15,14148229,
15,16317656,
15,21318802,
15,16800156,
15,16553125,
15,16134792,
15,22143281,
15,15510469,
15,17126562,
15,15469323,
15,20743437,
15,15546302,
15,14099636,
15,19606615,
15,15384375,
15,14249219,
15,15328698,
15,14268021,
15,17197448,
15,17379010,
15,14589583,
15,15136719,
15,15465104,
15,15950677,
15,16996302,
15,15721928,
15,15032864,
15,15913437,
15,14887500,
15,16417187,
15,14907188,
15,14971354,
15,15952344,
15,15342031,
15,19038542,
15,14142083,
15,18966510,
15,19037917,
15,14830156,
15,19953229,
15,16322604,
15,14251615,
15,14983646,
15,14367136,
15,15114479,
15,18620365,
15,17535938,
15,20579323,
15,15247917,
15,17136615,
15,16104167,
15,16555572,
15,15070729,
15,14601667,
15,19281927,
15,20175313,
15,22524062,
15,17676719,
15,15289792,
15,15219167,
15,16028750,
15,20769844,
15,16839010,
15,15170833,
15,14500364,
15,14069323,
15,15269688,
15,15116458,
15,15184895,
15,16256614,
15,15837760,
15,16240000,
15,15698333,
15,16294427,
15,15097708,
15,14689896,
15,15969791,
15,14972865,
15,16711354,
15,17596145,
15,16143490,
15,18045364,
15,18120678,
15,16352083,
15,15561354,
15,15705729,
15,15349375,
15,14874479,
15,16650313,
15,16493386,
15,17671250,
15,15608438,
15,14685990,
15,14408021,
15,17242760,
15,15019114,
15,17665572,
15,17879167,
15,16010833,
15,17117032,
15,15672136,
15,15065208,
15,14670469,
15,16137396,
15,14079687,
15,14649531,
15,18099739,
15,14038334,
15,15250573,
15,18240000,
15,15010469,
15,15686146,
15,16531146,
15,19376979,
15,19318542,
15,16152188,
15,15413594,
15,15408541,
15,15489896,
15,15642761,
15,16718072,
15,15073698,
15,16623490,
15,16033750,
15,15572188,
15,19257553,
15,15762865,
15,14829428,
15,15050312,
15,15544271,
15,16848073,
15,14766667,
15,15828698,
15,16592656,
15,14574011,
15,15647448,
15,17983958,
15,16239948,
15,22421250,
15,19008334,
15,15252760,
15,15589740,
15,16300781,
15,15447239,
15,16140729,
15,15067760,
15,14585000,
15,15933541,
15,16016771,
15,15165313,
15,14295990,
15,14592396,
15,15163385,
15,15615938,
15,15227083,
15,15038020,
15,15957344,
15,17740625,
15,16060938,
15,16932760,
15,16794063,
15,17369636,
15,15386198,
15,14126614,
15,18923750,
15,14481927,
15,15663854,
15,16609115,
15,14740521,
15,15293333,
15,17763489,
15,17328907,
15,15658281,
15,16742969,
15,15121459,
15,15364687,
15,14878333,
15,18719531,
15,14990209,
15,14412760,
15,16362343,
15,15275625,
15,16034375,
15,15869583,
15,14912916,
15,17537291,
15,14207864,
15,14752031,
15,17499636,
15,20196250,
15,16606823,
15,14561093,
15,16369271,
15,14708437,
15,15077292,
15,14643125,
15,15393490,
15,14799166,
15,14840782,
15,14107292,
15,14602916,
15,14817448,
15,15630573,
15,15187500,
15,16577344,
15,15167187,
15,15459219,
15,16165677,
15,15797969,
15,15630261,
15,15127917,
15,16230729,
15,15886198,
15,16284219,
15,15593802,
15,14601406,
15,14440417,
15,14660208,
15,15550052,
15,14018125,
15,16823385,
15,15739948,
15,14704687,
15,15649063,
15,17733594,
15,18723542,
15,14666094,
15,16166928,
15,14773854,
15,14836822,
15,20215938,
15,15118594,
15,17993958,
15,15992031,
15,14779219,
15,19547812,
15,15451041,
15,15669114,
15,14942604,
15,15746927,
15,16348334,
15,17549896,
15,16385886,
15,22442969,
15,14512188,
15,14424322,
15,15155730,
15,18285834,
15,17746875,
15,14682343,
15,14271875,
15,14312448,
15,16787084,
15,13985104,
15,14091927,
15,16360730,
15,14972031,
15,18503177,
15,17407239,
15,20637865,
15,18611823,
15,16478489,
15,16199062,
15,15912083,
15,15729063,
15,15111406,
15,14433281,
15,15177292,
15,16051511,
15,15749115,
15,15662916,
15,15763438,
15,18333855,
15,16570834,
15,16197760,
15,14394687,
15,16224011,
15,16769114,
15,15849948,
15,14990052,
15,14413541,
15,16146979,
15,15659688,
15,14614271,
15,15856823,
15,17753594,
15,19670260,
15,15165885,
15,14874114,
15,14695469,
15,19110678,
