quality,ts,
3879,39,23822395,
95623,39,22388021,
95631,39,23308854,
95639,39,25578646,
95647,39,23360417,
7,39,29651562,
15,39,26090104,
23,39,29429166,
31,39,24360938,
96559,39,24053645,
96567,39,23831770,
96575,39,27251042,
4911,39,23679688,
4919,39,25192188,
4927,39,26190104,
41855,39,23112500,
41839,39,25830729,
41847,39,30463542,
59583,39,23879166,
59567,39,28243750,
59575,39,35942188,
59671,39,26641146,
59663,39,29195833,
59679,39,24108854,
84631,39,22416667,
84623,39,23596875,
84639,39,29397916,
84719,39,21795313,
84735,39,22588542,
84727,39,27269791,
42223,39,21815625,
42239,39,22817708,
42231,39,28792187,
3855,39,25265625,
3863,39,26738020,
55,39,24355730,
47,39,25503125,
719,39,20456250,
727,39,24509896,
1743,39,21690104,
1751,39,23714584,
1775,39,20559896,
1783,39,23993230,
3791,39,22128125,
3799,39,22986458,
3823,39,23733854,
3831,39,22441667,
3815,39,23352084,
3783,39,20489062,
1767,39,23660417,
1735,39,22477083,
96143,39,21109896,
96135,39,27925521,
96151,39,34936979,
95751,39,20741146,
95759,39,22761979,
95767,39,25316667,
95663,39,27782292,
95671,39,35062500,
95655,39,38148959,
96551,39,20794792,
4903,39,19304167,
91535,39,23306250,
96591,39,25583854,
96599,39,23022917,
96583,39,28309375,
96607,39,28811459,
98287,39,22022396,
98295,39,28833854,
98279,39,24333854,
98303,39,20648437,
99703,39,22858333,
99687,39,24338021,
99711,39,31760938,
99695,39,23058333,
101239,39,25048437,
101223,39,27415625,
101247,39,34620834,
101231,39,22755208,
102759,39,21291146,
102767,39,31791146,
102775,39,21027604,
102783,39,25767187,
105359,39,24956771,
105367,39,22595834,
105351,39,23675000,
109575,39,24686459,
109591,39,26488542,
109583,39,27878125,
109599,39,25972917,
118343,39,25124479,
118351,39,27498958,
118359,39,23458334,
126191,39,22348958,
126199,39,24737500,
126207,39,21999480,
126183,39,23369792,
133055,39,22402604,
133047,39,30498958,
133039,39,34398437,
133031,39,28642188,
4975,39,30902083,
4983,39,36735417,
4991,39,28210416,
4967,39,20496875,
14287,39,18945312,
14295,39,24116667,
14279,39,20072917,
14303,39,26677083,
20527,39,26168229,
20535,39,25784896,
20543,39,27890625,
20526,35,20511458,
20534,35,24495833,
20519,39,22108333,
118367,39,17823958,
105375,39,25711459,
103559,39,23402604,
103575,39,23561979,
103567,39,32596875,
101735,39,22353125,
101743,39,20090104,
101751,39,23084896,
101255,39,21655729,
101271,39,23465104,
101263,39,29041667,
99847,39,21750521,
99855,39,21191146,
99863,39,22370833,
99879,39,23210417,
99887,39,29740625,
99895,39,28691145,
98407,39,25284895,
98415,39,24489063,
98423,39,26005729,
98503,39,24030208,
98511,39,25772917,
98519,39,21060938,
98671,39,24392187,
98679,39,25888021,
98663,39,29880730,
97159,39,25766146,
97167,39,26034896,
97175,39,22628125,
97255,39,21100521,
97263,39,23943229,
97271,39,27984896,
94471,39,21822396,
94479,39,23933333,
94487,39,26420833,
94511,39,22554166,
94503,39,25494271,
94519,39,28686459,
92263,39,20079688,
92271,39,24650000,
92279,39,30698958,
92295,39,19136459,
92311,39,19305730,
92303,39,23816146,
90215,39,26186980,
90223,39,23880208,
90231,39,28936458,
90263,39,24004167,
90247,39,27497917,
90255,39,28058334,
87759,39,24813542,
87751,39,30268750,
87767,39,22606771,
87783,39,20546354,
87791,39,22470834,
87799,39,23208854,
85479,39,21901042,
85487,39,24031250,
85495,39,34375521,
85511,39,25204687,
85519,39,23600000,
85527,39,23190625,
85543,39,24963542,
85551,39,27169791,
85559,39,29106771,
59943,39,26307813,
59951,39,28347396,
59959,39,24840625,
59975,39,25623438,
59991,39,24217188,
59983,39,25127083,
42247,39,22362500,
42263,39,20435417,
42255,39,27675000,
42287,39,21779167,
42295,39,21429167,
42279,39,26891146,
4935,39,21926042,
4943,39,23461458,
4951,39,23442708,
4959,39,20038542,
42327,39,23433334,
42335,39,21172396,
60023,39,22728125,
60031,39,24313542,
85591,39,22453125,
85599,39,23168750,
87831,39,21227604,
87839,39,24565625,
90295,39,22273958,
90303,39,22380208,
89527,39,20472396,
89535,39,23016666,
91575,39,21250000,
91583,39,20468750,
91607,39,23591146,
91615,39,24088542,
93655,39,24685416,
93663,39,22480729,
96639,39,20872396,
96631,39,24293229,
96671,39,23931250,
96663,39,29553125,
98327,39,23909375,
98335,39,24769791,
99767,39,21964063,
99775,39,24964583,
101303,39,20077083,
101311,39,23806771,
102807,39,24862500,
102815,39,24195833,
102799,39,24214584,
105399,39,21417188,
105407,39,27152084,
105391,39,23833855,
105431,39,20792188,
105439,39,24492708,
105423,39,23356250,
109623,39,22094791,
109631,39,20118750,
109615,39,26883333,
109743,39,24455729,
109751,39,26025521,
109759,39,30450521,
118479,39,21520833,
118487,39,22983333,
118495,39,22841666,
126319,39,24886458,
126327,39,41616666,
126335,39,41365104,
126359,39,35321354,
126351,39,36963541,
126367,39,23547917,
133167,39,23800521,
133183,39,23449479,
133175,39,24140105,
133199,39,20063021,
133207,39,21782812,
133215,39,22320312,
5103,39,22208854,
5111,39,21912500,
5119,39,23085416,
5143,39,21548959,
5151,39,24059375,
5135,39,28407812,
14415,39,28038542,
14423,39,24640625,
14431,39,23472917,
20655,39,24703125,
20671,39,25553125,
20663,39,31378645,
28367,39,25089063,
28375,39,23577083,
28383,39,25626563,
28399,39,25167709,
28407,39,23677083,
28415,39,32346875,
33615,39,27828125,
33623,39,27141667,
33631,39,23709896,
33647,39,23878646,
33663,39,20615625,
33655,39,22671355,
34863,39,20902604,
34871,39,23271875,
34879,39,25934375,
34903,39,21643750,
34895,39,26001562,
35863,39,22083854,
35855,39,25428125,
35887,39,25134375,
35895,39,26107812,
36783,39,22155729,
36791,39,24319271,
36815,39,23201563,
36823,39,20817708,
37775,39,22364584,
37783,39,20652604,
37807,39,22863021,
37815,39,25369791,
39471,39,24135938,
39479,39,23465625,
39487,39,31678646,
39535,39,22994792,
39543,39,25841667,
39551,39,23253646,
42423,39,21036979,
42431,39,26826562,
42463,39,21500000,
42455,39,30468750,
44383,39,20868229,
44375,39,23344791,
45175,39,21261458,
45183,39,25352083,
46007,39,24248437,
46015,39,23823438,
46047,39,21411979,
46039,39,24598437,
47287,39,21113542,
47295,39,23469792,
48247,39,21412500,
48255,39,22454167,
49143,39,20838541,
49151,39,23402605,
49175,39,23352084,
49183,39,22682292,
50199,39,20029688,
50207,39,23242187,
52087,39,20729167,
52095,39,22983854,
56343,39,20567708,
56351,39,27397395,
56375,39,22035416,
56383,39,27155729,
60087,39,21613021,
60095,39,22650521,
62911,39,21718229,
62903,39,26596354,
66039,39,21622917,
66047,39,28023958,
70071,39,22465625,
70079,39,22282813,
70103,39,22810938,
70111,39,25398438,
75799,39,21526562,
75807,39,24424479,
79703,39,20734375,
79711,39,22810416,
81655,39,22515625,
81663,39,23235417,
83127,39,22163021,
83135,39,25500521,
83159,39,21078125,
83167,39,21979687,
84383,39,22706771,
84375,39,25568229,
84471,39,22285937,
84479,39,23921875,
85687,39,20994271,
85695,39,24571875,
85783,39,23236458,
85791,39,24089584,
85823,39,19506771,
85815,39,23885416,
85943,39,20043229,
85951,39,23625521,
86039,39,25248958,
86047,39,25092708,
86143,39,20807292,
86135,39,23230209,
86263,39,20015625,
86271,39,23961459,
86423,39,22703646,
86431,39,24905729,
86583,39,23514583,
86591,39,29785938,
86775,39,19377083,
86783,39,19210938,
86975,39,22408333,
86967,39,25720312,
87927,39,20724479,
87935,39,23893750,
87959,39,26560417,
87967,39,28474479,
88119,39,20970312,
88127,39,25812500,
88247,39,22700000,
88255,39,27560938,
88439,39,21969792,
88447,39,22005729,
88471,39,20876562,
88479,39,25564063,
88599,39,24024479,
88607,39,24965625,
88759,39,22220833,
88767,39,20693750,
88919,39,20276563,
88927,39,23607291,
88951,39,19961979,
88959,39,24420312,
88943,39,22189584,
89071,39,23881250,
89079,39,30270313,
89087,39,30356250,
89239,39,20385937,
89231,39,25307291,
89247,39,29980209,
89391,39,20591146,
89399,39,24061458,
89407,39,27090104,
90383,39,35646354,
90391,39,35668750,
90399,39,37100000,
88783,39,26973958,
88799,39,26864583,
88791,39,29558855,
88751,39,27345834,
88591,39,20297917,
88463,39,21833854,
88279,39,23183854,
88287,39,26475521,
88119,39,19625000,
88127,39,22862500,
87959,39,25550000,
87967,39,26336979,
86999,39,22222916,
87007,39,25270313,
86815,39,21469791,
86807,39,25001041,
86615,39,21300521,
86623,39,24130729,
86487,39,22104687,
86495,39,23947917,
86463,39,20067709,
86455,39,23770312,
86303,39,21067708,
86295,39,23494791,
86167,39,23460416,
86175,39,23336979,
86159,39,23128646,
86151,39,22268230,
86279,39,23512500,
86287,39,24433854,
86407,39,23330208,
86415,39,27422917,
86423,39,23592187,
86567,39,31279688,
86575,39,38147396,
86583,39,39266667,
86703,39,34143229,
86711,39,34529166,
86695,39,40568750,
86935,39,20778646,
86927,39,26694791,
86919,39,32936459,
87879,39,22968229,
87887,39,23357291,
87895,39,24932813,
88071,39,21545833,
88079,39,25041146,
88087,39,20394791,
88199,39,25688541,
88207,39,22639583,
88215,39,28226562,
88391,39,22485937,
88399,39,23897916,
88407,39,23160417,
88551,39,23296875,
88559,39,23773437,
88711,39,22376562,
88719,39,24833333,
88871,39,22785416,
88879,39,24477083,
89031,39,23176563,
89039,39,24005208,
89191,39,23534896,
89199,39,24400520,
89359,39,20131250,
89351,39,25015625,
90343,39,20782812,
90351,39,25397396,
90503,39,24058333,
90511,39,27358334,
90631,39,22305208,
90639,39,22322395,
90759,39,21878646,
90767,39,24336979,
90887,39,22841667,
90895,39,25524479,
91015,39,21685417,
91023,39,25291667,
91119,39,23126562,
91111,39,28337500,
91207,39,19155729,
91215,39,25507812,
91367,39,23530208,
91375,39,24309896,
91335,39,21977604,
91343,39,24107291,
91463,39,22994791,
91471,39,25277604,
92423,39,23592709,
92431,39,24228125,
92391,39,22498959,
92399,39,23765625,
92559,39,18428125,
92551,39,21715104,
92679,39,23852084,
92687,39,22086458,
92655,39,21548958,
92647,39,24845312,
92807,39,21583854,
92815,39,23287500,
92935,39,24880729,
92943,39,26334896,
92903,39,21381250,
92911,39,23965104,
93031,39,24169271,
93039,39,24858854,
93199,39,22411979,
93191,39,25996875,
93167,39,22474479,
93159,39,27862500,
93295,39,23897917,
93287,39,28508855,
93415,39,22356771,
93423,39,23232291,
93543,39,22457292,
93551,39,20879688,
93511,39,21568229,
93519,39,21493750,
94567,39,24064583,
94575,39,22677604,
94695,39,22994271,
94703,39,23458854,
94671,39,21053125,
94663,39,25902084,
94791,39,21034895,
94799,39,22148438,
94887,39,21825521,
94895,39,22798438,
95015,39,23044270,
95023,39,23565104,
94983,39,22144271,
94991,39,23983855,
95111,39,23890625,
95119,39,23882292,
95247,39,20839062,
95239,39,24846875,
95335,39,21150521,
95343,39,23535937,
95351,39,24403646,
95359,39,24522916,
95447,39,21281250,
95455,39,22474479,
95543,39,23335938,
95551,39,24877083,
95575,39,23249479,
95583,39,25513021,
97343,39,20414063,
97335,39,23991146,
97439,39,22180729,
97431,39,25076042,
97535,39,21127083,
97527,39,24814584,
97623,39,20507291,
97631,39,23663542,
97719,39,21585938,
97727,39,24177604,
97815,39,20905730,
97823,39,22215104,
97911,39,24374479,
97919,39,28202604,
97943,39,23055208,
97951,39,26056250,
98039,39,22409375,
98047,39,20371355,
98134,35,22827083,
98142,35,20375000,
98230,35,23601041,
98238,35,24072396,
98774,35,24754687,
98782,35,23499479,
98870,35,21273437,
98878,35,23182812,
98966,35,23814583,
98974,35,24225000,
99062,35,21972917,
99070,35,21631250,
99158,35,23983854,
99166,35,24144271,
99262,35,21372396,
99254,35,30662500,
99350,35,23829166,
99358,35,22238020,
99446,35,21736458,
99454,35,29081771,
99542,35,22091667,
99550,35,19404687,
99638,35,24679167,
99646,35,23626562,
100214,35,20693230,
100222,35,24077083,
100318,35,20544271,
100310,35,23332813,
100414,35,22023438,
100406,35,24616146,
100534,35,21314583,
100542,35,22316667,
100630,35,22544271,
100638,35,20800000,
100734,35,21790104,
100726,35,27904687,
100830,35,22909896,
100822,35,25678646,
100918,35,20802083,
100926,35,23226562,
101054,35,23438542,
101046,35,25601041,
101150,35,20773958,
101142,35,24997396,
101174,35,20825520,
101182,35,23152604,
101822,35,20786459,
101814,35,26985416,
101910,35,20879688,
101918,35,25676041,
102006,35,21347916,
102014,35,25985937,
102102,35,22850520,
102110,35,22293750,
102198,35,19713021,
102206,35,22292187,
102302,35,20780209,
102294,35,25147396,
102398,35,21171354,
102390,35,27214583,
102494,35,22204687,
102486,35,25763541,
102614,35,21460416,
102622,35,25155729,
102718,35,19928125,
102710,35,26048438,
103638,35,23745313,
103646,35,24902083,
103734,35,20024479,
103742,35,21628125,
103838,35,22344270,
103830,35,24393229,
103926,35,20975521,
103934,35,22072916,
104022,35,21115104,
104030,35,24654687,
104254,35,20638021,
104246,35,25721354,
104502,35,24120312,
104510,35,24750520,
104766,35,23859896,
104758,35,24398438,
105014,35,19835937,
105022,35,24880729,
105302,35,23660416,
105310,35,25111979,
106358,35,23888021,
106366,35,23830208,
106678,35,21167187,
106686,35,23805729,
106934,35,21458854,
106942,35,22661459,
107262,35,20325000,
107254,35,24882813,
107550,35,21029166,
107542,35,26067708,
107574,35,21904166,
107582,35,24052083,
107830,35,20525000,
107838,35,24319792,
108118,35,19792187,
108126,35,22654167,
108382,35,34103646,
108374,35,35750521,
108383,39,28294792,
108375,39,41441146,
108663,39,21722917,
108671,39,21052604,
109087,39,20774479,
109079,39,23434375,
110583,39,20299480,
110591,39,22827083,
111223,39,23550521,
111231,39,22669271,
111735,39,22304688,
111743,39,23085417,
114391,39,20557813,
114399,39,23669271,
115487,39,22391146,
115479,39,24219792,
116159,39,20107291,
116151,39,23267187,
116255,39,20685937,
116247,39,24255729,
116383,39,20857292,
116375,39,27245313,
116471,39,20777083,
116479,39,21646354,
117815,39,20682292,
117823,39,23180208,
118807,39,21057812,
118815,39,23957813,
119863,39,21371875,
119871,39,22997396,
121271,39,22964062,
121279,39,24475521,
122847,39,19783854,
122839,39,26291666,
123159,39,22270313,
123167,39,25613021,
123487,39,19995313,
123479,39,24810417,
123799,39,21476563,
123807,39,22846875,
124503,39,22205209,
124511,39,22315104,
118806,35,22925000,
118814,35,27378125,
117814,35,25265105,
117822,35,25797396,
116478,35,20922396,
116470,35,24404166,
116382,35,22231250,
116374,35,26459375,
116254,35,21361979,
116246,35,25286979,
116150,35,22123958,
116158,35,23380729,
115447,39,22764583,
115455,39,24433334,
114367,39,22276042,
114359,39,24816145,
111703,39,21278125,
111711,39,22533854,
111191,39,21397917,
111199,39,25389063,
110551,39,22572396,
110559,39,22051041,
109047,39,20708854,
109055,39,23036458,
108631,39,21471875,
108639,39,22585417,
108343,39,20597395,
108351,39,26308333,
108087,39,23288020,
108095,39,23407292,
107798,35,22023438,
107806,35,22985938,
106926,35,19652083,
107246,35,19345312,
107278,35,38647396,
107286,35,39600521,
107294,35,41356250,
107566,35,19960417,
107598,35,20457292,
107614,35,24106770,
107606,35,27581771,
107870,35,35868229,
107854,35,37419270,
107862,35,44642188,
107894,35,39421354,
107886,35,41622916,
107902,35,24292708,
108150,35,23179167,
108142,35,25033854,
108158,35,30019271,
108182,35,24927083,
108174,35,30390104,
108190,35,27297917,
108398,35,23692709,
108406,35,24722396,
108414,35,25993750,
108438,35,21652604,
108430,35,26368229,
108446,35,31834375,
108694,35,21828645,
108686,35,27126042,
108702,35,23770313,
108726,35,21351041,
108718,35,23643750,
108734,35,25903646,
108750,35,22413541,
108758,35,23216146,
108782,35,21481771,
108790,35,20813021,
108814,35,23970312,
108822,35,23842708,
109102,35,22803646,
109110,35,23323959,
109134,35,22075000,
109142,35,23060938,
109174,35,20717709,
109166,35,24772396,
109198,35,23236458,
109206,35,24707813,
109230,35,21508333,
109238,35,25133855,
109262,35,20444792,
109270,35,21739063,
109294,35,21554687,
109302,35,24313021,
109326,35,22503125,
109334,35,26875000,
109366,35,20363021,
109358,35,23648959,
109390,35,23263541,
109398,35,23704166,
109422,35,23436979,
109430,35,22577084,
109454,35,22676041,
109462,35,22078125,
109494,35,20953125,
109486,35,24170834,
109526,35,22445834,
109518,35,24126042,
110606,35,24058854,
110614,35,23463021,
110638,35,21284375,
110646,35,23619270,
110678,35,21341667,
110670,35,25346354,
110702,35,23559375,
110710,35,21392708,
110734,35,20536979,
110742,35,24693229,
110798,35,23397396,
110806,35,23821875,
110830,35,21999479,
110838,35,22319792,
110862,35,20790104,
110870,35,26584375,
111278,35,21410937,
111286,35,20185938,
111318,35,20739063,
111310,35,22533854,
111342,35,21829687,
111350,35,24089063,
111374,35,23913542,
111382,35,21170833,
111406,35,22243230,
111414,35,22358854,
111446,35,22364063,
111438,35,25635938,
111478,35,25545312,
111470,35,29078125,
111790,35,20416146,
111798,35,22662500,
111822,35,22579688,
111830,35,21100521,
111854,35,23810417,
111862,35,24852604,
111886,35,21580729,
111894,35,25915625,
111918,35,21033854,
111926,35,23684375,
111958,35,20363541,
111950,35,24036979,
111982,35,20738542,
111990,35,20089583,
114446,35,22469271,
114454,35,21878646,
114478,35,22867188,
114486,35,25511979,
114510,35,20765104,
114518,35,26829167,
114542,35,21325000,
114550,35,24617708,
114574,35,22709896,
114582,35,22990625,
114606,35,19594270,
114614,35,22540625,
114638,35,21067709,
114646,35,24339584,
114670,35,23247917,
114678,35,19886979,
115566,35,21155208,
115574,35,23642187,
115606,35,21387500,
115598,35,28757292,
115630,35,19443229,
115638,35,22278125,
115662,35,21778646,
115670,35,24170834,
115694,35,26156771,
115702,35,28063542,
115726,35,22080209,
115734,35,19573438,
115758,35,22602604,
115766,35,24345312,
115790,35,21510417,
115798,35,25252604,
115854,35,22323438,
115862,35,25517187,
115886,35,22486979,
115894,35,32005209,
115918,35,22972917,
115926,35,24201562,
115950,35,25923437,
115958,35,26123958,
115982,35,20399480,
115990,35,20288542,
116014,35,20833334,
116022,35,23911979,
116046,35,22601041,
116054,35,23905209,
116078,35,21885417,
116086,35,24157292,
116110,35,21968750,
116118,35,25092708,
114702,35,23465104,
114710,35,24586458,
114734,35,25015625,
114742,35,23209375,
114766,35,23054687,
114774,35,25091667,
114798,35,20342187,
114806,35,23335938,
114830,35,20489062,
114838,35,24803125,
114870,35,19403646,
114862,35,26477083,
114894,35,19643230,
114902,35,22681250,
114934,35,21135417,
114926,35,24229687,
112014,35,21747396,
112022,35,23469791,
112046,35,21162500,
112054,35,22183854,
112078,35,21931250,
112086,35,23856771,
112094,35,23313021,
112118,35,22168750,
112110,35,25362500,
112142,35,22726562,
112150,35,24165104,
112174,35,21140104,
112182,35,25322917,
112206,35,22892708,
112214,35,23044270,
112238,35,20815625,
112246,35,23519271,
112270,35,20709375,
112278,35,23077604,
112302,35,21430208,
112310,35,23536458,
112334,35,21641667,
112342,35,24223959,
112374,35,22436458,
112366,35,26658333,
112398,35,21494270,
112406,35,22503125,
112438,35,20845313,
112430,35,24836459,
112462,35,19968750,
112470,35,21283333,
112494,35,21438021,
112502,35,26245313,
112526,35,22386459,
112534,35,24196354,
112558,35,23353125,
112566,35,24026562,
112590,35,21392188,
112598,35,24183333,
112622,35,21511979,
112630,35,22785416,
112654,35,20027083,
112662,35,22829688,
112686,35,21225000,
112694,35,23854688,
112718,35,22825521,
