quality,ts,
88856,23,17768489,
88868,23,19327552,
94736,23,16787969,
94742,23,19512031,
94748,23,19671563,
94760,23,14542188,
94766,23,13481875,
94772,23,20159114,
99878,23,15988177,
99872,23,18566250,
99884,23,14974271,
99902,23,13944375,
99896,23,16457709,
99908,23,16150156,
3824,23,15152239,
3830,23,19847969,
3836,23,17376302,
3848,23,19610989,
3854,23,16423489,
3860,23,17152604,
10808,23,16251145,
10814,23,14762552,
10820,23,18010834,
15488,23,17268906,
15494,23,17060208,
15500,23,17424427,
21272,23,18990417,
21284,23,17347344,
21278,23,23580521,
21308,23,22833072,
21296,23,25540625,
21302,23,26650469,
25208,23,18568594,
25214,23,19177135,
25220,23,17308489,
25232,23,18668594,
25238,23,19740260,
25244,23,17780781,
26150,23,16321615,
26144,23,16494167,
26156,23,16203334,
26168,23,16621094,
26174,23,16759271,
26888,23,16199896,
26894,23,15195156,
26918,23,17466614,
26912,23,18235052,
27590,23,13900313,
27608,23,16423334,
27614,23,16986875,
28328,23,15830937,
28334,23,19715416,
28352,23,15711250,
28358,23,15493386,
29612,23,21532292,
29606,23,22623698,
29600,23,25342552,
29648,23,18873073,
29654,23,18671979,
29660,23,17996927,
31820,23,15016719,
31814,23,16759271,
31844,23,15648958,
31838,23,16484636,
33284,23,16995052,
33278,23,17755052,
33878,23,16780937,
33884,23,17789843,
34502,23,14425260,
34508,23,14340104,
34532,23,17586302,
34526,23,18248177,
35462,23,14302448,
35468,23,14123698,
36182,23,14734843,
36188,23,17848437,
36860,23,16214271,
36854,23,17659791,
36884,23,16025469,
36878,23,17724062,
37646,23,15580469,
37652,23,14552136,
39062,23,17534011,
39068,23,14155260,
42260,23,15982656,
42254,23,18300730,
42284,23,14587656,
42278,23,14695052,
45062,23,14955365,
45068,23,14365417,
47174,23,17670261,
47180,23,16413438,
49526,23,15318489,
49532,23,16390052,
52550,23,15425729,
52556,23,15507552,
52574,23,14369948,
52580,23,14575833,
56846,23,14333750,
56852,23,18910833,
59774,23,16174635,
59780,23,17568385,
61238,23,16599479,
61244,23,16673489,
62348,23,14946875,
62342,23,16052604,
62372,23,14193594,
62366,23,19000468,
63284,23,13657500,
63278,23,16335417,
63350,23,14469062,
63356,23,14455625,
64262,23,15575885,
64268,23,14914947,
64340,23,15813021,
64334,23,17298541,
64358,23,14598125,
64364,23,15660885,
64460,23,16000573,
64454,23,17302760,
64526,23,16351771,
64532,23,16146927,
64604,23,14861458,
64598,23,15815260,
64694,23,15154948,
64700,23,14869167,
64820,23,17710312,
64814,23,20172240,
64934,23,14783073,
64940,23,14789791,
65084,23,15270157,
65078,23,16859687,
65222,23,14633594,
65228,23,14519844,
65942,23,13718177,
65948,23,13750989,
65966,23,18500885,
65972,23,19296667,
66086,23,15752239,
66092,23,15917083,
66182,23,14614583,
66188,23,14155885,
66326,23,16485313,
66332,23,18006146,
66356,23,14486875,
66350,23,15666666,
66452,23,14262343,
66446,23,15413802,
66566,23,15357291,
66572,23,16768906,
66686,23,16327917,
66692,23,15816511,
66716,23,16057448,
66710,23,17104843,
66704,23,16065364,
66812,23,15068334,
66800,23,16677031,
66806,23,16263802,
66926,23,15836146,
66932,23,15257604,
66920,23,18391563,
67040,23,17953333,
67052,23,17168281,
67046,23,19085781,
67784,23,14760416,
67790,23,15618386,
67796,23,15309375,
66590,23,24488750,
66596,23,30092500,
66584,23,32713906,
66560,23,26872031,
66566,23,15291771,
66572,23,15999219,
66440,23,17017657,
66452,23,19285209,
66446,23,20298229,
66350,23,13950469,
66344,23,14483125,
66356,23,15920000,
66206,23,15346042,
66212,23,14769427,
66086,23,15778229,
66092,23,17305312,
65966,23,15958489,
65972,23,16363489,
65246,23,16587604,
65252,23,18189844,
65102,23,17347396,
65108,23,16602916,
64958,23,15052032,
64964,23,14817343,
64862,23,15766355,
64868,23,16499896,
64844,23,16703073,
64838,23,23282969,
64724,23,16500365,
64718,23,21178334,
64628,23,17025937,
64622,23,19299531,
64616,23,15591355,
64610,23,15701302,
64712,23,13980000,
64706,23,14724375,
64808,23,19627188,
64802,23,24160104,
64814,23,18626667,
64922,23,14922552,
64934,23,14734895,
64928,23,15626771,
65018,23,15200417,
65030,23,13927604,
65024,23,15475781,
65186,23,16165052,
